Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
09/07/2015,BMW,4D,,TAN,E357685,IL,701 N. Sacramento,(773) 265-7605,6826333
09/07/2015,BUIC,4D,,GRY,284S923,IL,701 N. Sacramento,(773) 265-7605,6826318
09/07/2015,CHEV,2D,,RED,1441374-,IL,701 N. Sacramento,(773) 265-7605,6826315
09/07/2015,CHEV,2D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2771965
09/07/2015,CHEV,4D,,TAN,E380913,IL,701 N. Sacramento,(773) 265-7605,6826294
09/07/2015,CHEV,4D,,TAN,S985298,IL,10300 S. Doty,(773) 568-8495,2771989
09/07/2015,CHEV,4D,,MAR,L490607,IL,701 N. Sacramento,(773) 265-7605,6826330
09/07/2015,CHEV,4D,,GRN,,IL,10300 S. Doty,(773) 568-8495,2771987
09/07/2015,CHEV,4D,,BRO,WB3676,MN,10300 S. Doty,(773) 568-8495,2771963
09/07/2015,CHEV,4D,,TAN,Y752259,IL,10300 S. Doty,(773) 568-8495,2771985
09/07/2015,CHEV,4D,,RED,L9609647,IL,701 N. Sacramento,(773) 265-7605,6826284
09/07/2015,CHEV,4D,,WHI,Y888859,IL,701 N. Sacramento,(773) 265-7605,6826310
09/07/2015,CHEV,LL,,GRY,9293AC,IL,10300 S. Doty,(773) 568-8495,467677
09/07/2015,CHEV,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6826323
09/07/2015,CHEV,LL,,SIL,E214239,IL,701 N. Sacramento,(773) 265-7605,6826336
09/07/2015,CHEV,LL,,WHI,E828335,IL,10300 S. Doty,(773) 568-8495,2771995
09/07/2015,CHEV,VN,,WHI,V142858,IL,701 N. Sacramento,(773) 265-7605,6826327
09/07/2015,CHRY,VN,TK,TAN,Y765594,IL,701 N. Sacramento,(773) 265-7605,6826321
09/07/2015,DODG,4D,,RED,E371743,IL,701 N. Sacramento,(773) 265-7605,6826295
09/07/2015,DODG,4D,,RED,E961257,IL,701 N. Sacramento,(773) 265-7605,6826307
09/07/2015,DODG,LL,,ONG,E386685,IL,10300 S. Doty,(773) 568-8495,2771992
09/07/2015,DODG,VN,,BLK,E702356,IL,10300 S. Doty,(773) 568-8495,2771967
09/07/2015,FORD,4D,,WHI,E470619,IL,10300 S. Doty,(773) 568-8495,2771968
09/07/2015,FORD,4D,,TAN,,,701 N. Sacramento,(773) 265-7605,6826348
09/07/2015,FORD,4D,,BLK,564DUU,MT,10300 S. Doty,(773) 568-8495,2771982
09/07/2015,FORD,LL,,RED,Y764823,IL,10300 S. Doty,(773) 568-8495,2771966
09/07/2015,FORD,VN,,TAN,E745722,IL,10300 S. Doty,(773) 568-8495,2771957
09/07/2015,FORD,VN,,TAN,Y738370,IL,10300 S. Doty,(773) 568-8495,2771952
09/07/2015,GMC,2H,,BLK,R450299,IL,701 N. Sacramento,(773) 265-7605,6826286
09/07/2015,HOND,2D,,BLK,E276682,IL,10300 S. Doty,(773) 568-8495,2771997
09/07/2015,HOND,LL,,SIL,E881405,IL,701 N. Sacramento,(773) 265-7605,6826329
09/07/2015,HYUN,4D,,BLU,L374544,IL,10300 S. Doty,(773) 568-8495,2771986
09/07/2015,HYUN,4D,,GRY,E673123,IL,10300 S. Doty,(773) 568-8495,2771991
09/07/2015,LEXS,4D,,TAN,V617919,IL,10300 S. Doty,(773) 568-8495,2772001
09/07/2015,LEXS,4D,,SIL,E145739,IL,10300 S. Doty,(773) 568-8495,2771958
09/07/2015,MAZD,4D,,GRY,DL5058,IL,701 N. Sacramento,(773) 265-7605,6826316
09/07/2015,MERC,4D,,WHI,Z289948,IL,701 N. Sacramento,(773) 265-7605,6826291
09/07/2015,MERC,LL,,BLK,2449912,IL,701 N. Sacramento,(773) 265-7605,6826285
09/07/2015,NISS,4D,,WHI,Z132806,IL,701 N. Sacramento,(773) 265-7605,6826319
09/07/2015,OLDS,VN,,GRN,K314157,IL,701 N. Sacramento,(773) 265-7605,6826314
09/07/2015,OLDS,VN,,GRY,271S598,IL,701 N. Sacramento,(773) 265-7605,6826288
09/07/2015,PONT,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6826331
09/07/2015,PONT,4D,,RED,E596797,IL,10300 S. Doty,(773) 568-8495,467678
09/07/2015,PONT,4D,,MAR,E394220,IL,10300 S. Doty,(773) 568-8495,2771956
09/07/2015,PONT,4D,,RED,V604576,IL,10300 S. Doty,(773) 568-8495,2771996
09/07/2015,SAA,4D,,SIL,P716529,IL,701 N. Sacramento,(773) 265-7605,6826335
09/07/2015,TOYT,2D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2771971
09/07/2015,TOYT,4D,,GRN,E650405,IL,701 N. Sacramento,(773) 265-7605,6826337
09/07/2015,TOYT,4D,,BLK,Y874012,IL,701 N. Sacramento,(773) 265-7605,6826293
09/07/2015,VOLV,SW,,WHI,DFV2974,NC,701 N. Sacramento,(773) 265-7605,6826301
09/07/2015,ZCZY,MC,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6826344
09/06/2015,ACUR,4D,,GRY,MURABU,IL,701 N. Sacramento,(773) 265-7605,6826241
09/06/2015,ACUR,4D,,WHI,238S009,IL,10300 S. Doty,(773) 568-8495,2771911
09/06/2015,BUIC,4D,,TAN,Y706225,IL,701 N. Sacramento,(773) 265-7605,6826279
09/06/2015,BUIC,4D,,RED,Y753466,IL,10300 S. Doty,(773) 568-8495,2771937
09/06/2015,CADI,4D,,SIL,E795863,IL,701 N. Sacramento,(773) 265-7605,6826283
09/06/2015,CADI,4D,,WHI,S497961,IL,10300 S. Doty,(773) 568-8495,2771917
09/06/2015,CHEV,4D,,TAN,P977652,IL,10300 S. Doty,(773) 568-8495,2771941
09/06/2015,CHEV,4D,,BLK,E477035,IL,701 N. Sacramento,(773) 265-7605,6826266
09/06/2015,CHEV,4D,,GLD,V115134,IL,701 N. Sacramento,(773) 265-7605,6826275
09/06/2015,CHEV,4D,,GRN,E379100,IL,10300 S. Doty,(773) 568-8495,2771942
09/06/2015,CHEV,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2771897
09/06/2015,CHEV,LL,,TAN,E351046,IL,701 N. Sacramento,(773) 265-7605,6826249
09/06/2015,CHEV,VN,,SIL,E648861,IL,10300 S. Doty,(773) 568-8495,2771936
09/06/2015,CHRY,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2771948
09/06/2015,DODG,VN,,RED,Y757012,IL,10300 S. Doty,(773) 568-8495,2771944
09/06/2015,FORD,2D,,WHI,1711064B,IL,10300 S. Doty,(773) 568-8495,467674
09/06/2015,FORD,PK,,RED,1557402,IL,701 N. Sacramento,(773) 265-7605,6826281
09/06/2015,FORD,PK,,BLK,,IL,10300 S. Doty,(773) 568-8495,2771913
09/06/2015,GMC,LL,,COM,S930124,IL,10300 S. Doty,(773) 568-8495,467675
09/06/2015,HOND,2D,,GRY,3691,IL,10300 S. Doty,(773) 568-8495,2771946
09/06/2015,HOND,2D,,BLK,L688684,IL,10300 S. Doty,(773) 568-8495,2771924
09/06/2015,HOND,VN,,GLD,E436272,IL,701 N. Sacramento,(773) 265-7605,6826258
09/06/2015,ISU,LL,,MAR,E862226,IL,10300 S. Doty,(773) 568-8495,2771947
09/06/2015,JEEP,2D,,BLU,V529668,IL,701 N. Sacramento,(773) 265-7605,6826256
09/06/2015,LINC,4D,,BLU,963R952,IL,10300 S. Doty,(773) 568-8495,2771912
09/06/2015,MERC,4D,,BRO,V735798,IL,10300 S. Doty,(773) 568-8495,2771902
09/06/2015,NISS,4D,,TAN,E355433,IL,701 N. Sacramento,(773) 265-7605,6826269
09/06/2015,NISS,4D,,GRY,V649515,IL,10300 S. Doty,(773) 568-8495,2771922
09/06/2015,OLDS,4D,,BLU,V827127,IL,701 N. Sacramento,(773) 265-7605,6826282
09/06/2015,OLDS,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2771949
09/06/2015,OLDS,LL,,BLK,E361621,IL,701 N. Sacramento,(773) 265-7605,6826274
09/06/2015,SATR,4D,,TAN,E430318,IL,701 N. Sacramento,(773) 265-7605,6826280
09/06/2015,TOYT,2D,,BLK,V657031,IL,701 N. Sacramento,(773) 265-7605,6826260
09/06/2015,TOYT,4D,,GRY,S863864,IL,10300 S. Doty,(773) 568-8495,2771916
09/06/2015,TOYT,4D,,WHI,V415903,IL,701 N. Sacramento,(773) 265-7605,6826272
09/06/2015,TOYT,4D,,BLK,V991002,IL,701 N. Sacramento,(773) 265-7605,6826246
09/06/2015,TOYT,4D,,GRY,N204796,IL,701 N. Sacramento,(773) 265-7605,6826264
09/06/2015,VOLV,4D,,BLK,E991861,IL,701 N. Sacramento,(773) 265-7605,6826247
09/06/2015,,4D,,RED,S389392,IL,701 N. Sacramento,(773) 265-7605,6826262
09/05/2015,AUDI,4D,,DBL,E922487,IL,10300 S. Doty,(773) 568-8495,2771817
09/05/2015,BMW,2D,,SIL,V618495,IL,10300 S. Doty,(773) 568-8495,2771848
09/05/2015,BMW,2D,,BLU,V312381,IL,701 N. Sacramento,(773) 265-7605,6826223
09/05/2015,BMW,4D,,BLK,L743889,IL,10300 S. Doty,(773) 568-8495,2771830
09/05/2015,BUIC,4D,,BLU,E364158,IL,701 N. Sacramento,(773) 265-7605,6826192
09/05/2015,BUIC,4D,,BLU,R420198,IL,10300 S. Doty,(773) 568-8495,2771840
09/05/2015,BUIC,4D,,SIL,155S441,IL,701 N. Sacramento,(773) 265-7605,6826163
09/05/2015,BUIC,4D,,BRO,V770689,IL,701 N. Sacramento,(773) 265-7605,6826217
09/05/2015,BUIC,4D,,TAN,S675871,IL,701 N. Sacramento,(773) 265-7605,6826236
09/05/2015,CADI,2D,,RED,S372553,IL,701 N. Sacramento,(773) 265-7605,6826233
09/05/2015,CADI,4D,,GRY,K970939,IL,701 N. Sacramento,(773) 265-7605,6826162
09/05/2015,CADI,4D,,BLK,6962145,IL,10300 S. Doty,(773) 568-8495,2771896
09/05/2015,CADI,4D,,SIL,E971394,IL,10300 S. Doty,(773) 568-8495,2771800
09/05/2015,CADI,4D,,BLK,Y802021,IL,10300 S. Doty,(773) 568-8495,2771809
09/05/2015,CHEV,2D,,RED,X139932,IL,10300 S. Doty,(773) 568-8495,2771878
09/05/2015,CHEV,2D,,RED,E676697,IL,10300 S. Doty,(773) 568-8495,2771903
09/05/2015,CHEV,2D,,TAN,E394560,IL,10300 S. Doty,(773) 568-8495,2771837
09/05/2015,CHEV,2D,,RED,V595162,IL,10300 S. Doty,(773) 568-8495,2771860
09/05/2015,CHEV,4D,,RED,E702729,IL,10300 S. Doty,(773) 568-8495,467719
09/05/2015,CHEV,4D,,TAN,S396930,IL,701 N. Sacramento,(773) 265-7605,6826203
09/05/2015,CHEV,4D,,SIL,E151344,IL,10300 S. Doty,(773) 568-8495,2771865
09/05/2015,CHEV,4D,,YEL,L475480,IL,701 N. Sacramento,(773) 265-7605,6826188
09/05/2015,CHEV,4D,,RED,V513694,IL,701 N. Sacramento,(773) 265-7605,6826205
09/05/2015,CHEV,4D,,WHI,Z152569,IL,701 N. Sacramento,(773) 265-7605,6826237
09/05/2015,CHEV,4D,,GRN,E525504,IL,10300 S. Doty,(773) 568-8495,2771851
09/05/2015,CHEV,4D,,TAN,S707614,IL,10300 S. Doty,(773) 568-8495,2771803
09/05/2015,CHEV,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6826212
09/05/2015,CHEV,LL,TK,WHI,R405805,IL,701 N. Sacramento,(773) 265-7605,6826215
09/05/2015,CHEV,LL,,SIL,V596970,IL,10300 S. Doty,(773) 568-8495,2771831
09/05/2015,CHEV,VN,,WHI,E381319,IL,10300 S. Doty,(773) 568-8495,2771857
09/05/2015,CHEV,VN,,SIL,VXY432,IN,10300 S. Doty,(773) 568-8495,2771870
09/05/2015,CHEV,,TK,BLK,1303297,IL,10300 S. Doty,(773) 568-8495,2771821
09/05/2015,CHRY,2D,,GRN,Y739198,IL,10300 S. Doty,(773) 568-8495,2771801
09/05/2015,CHRY,4T,,WHI,E209192,IL,10300 S. Doty,(773) 568-8495,2771859
09/05/2015,CHRY,VN,,PLE,Z153413,IL,10300 S. Doty,(773) 568-8495,2771893
09/05/2015,CHRY,VN,,SIL,R492519,IL,10300 S. Doty,(773) 568-8495,2771861
09/05/2015,CHRY,VN,,GRY,E355634,IL,701 N. Sacramento,(773) 265-7605,6826232
09/05/2015,DODG,LL,,GLD,V828748,IL,701 N. Sacramento,(773) 265-7605,6826238
09/05/2015,DODG,LL,,MAR,24042CV,IL,701 N. Sacramento,(773) 265-7605,6826227
09/05/2015,DODG,VN,,SIL,E699043,IL,10300 S. Doty,(773) 568-8495,2771846
09/05/2015,FORD,4D,,WHI,V609237,IL,10300 S. Doty,(773) 568-8495,2771856
09/05/2015,FORD,4D,,SIL,Z264281,IL,10300 S. Doty,(773) 568-8495,2771827
09/05/2015,FORD,LL,TK,BLK,1663976,IL,701 N. Sacramento,(773) 265-7605,6826218
09/05/2015,FORD,LL,,WHI,N752970,IL,10300 S. Doty,(773) 568-8495,2771866
09/05/2015,FORD,PK,TK,WHI,1826131,IL,10300 S. Doty,(773) 568-8495,2771891
09/05/2015,FORD,VN,,MAR,E392913,IL,10300 S. Doty,(773) 568-8495,2771889
09/05/2015,GMC,LL,TK,BLK,E526327,IL,701 N. Sacramento,(773) 265-7605,6826180
09/05/2015,HOND,2D,,MAR,V758724,IL,701 N. Sacramento,(773) 265-7605,6826206
09/05/2015,HOND,2D,,RED,Y801553,IL,10300 S. Doty,(773) 568-8495,2771795
09/05/2015,HOND,4D,,TAN,V608979,IL,10300 S. Doty,(773) 568-8495,2771849
09/05/2015,HOND,VN,,,E371364,IL,400 E. Lower Wacker,(312) 744-7550,933789
09/05/2015,HOND,VN,,SIL,V507537,IL,10300 S. Doty,(773) 568-8495,2771863
09/05/2015,HYUN,LL,,WHI,KA433,IA,10300 S. Doty,(773) 568-8495,2771807
09/05/2015,JEEP,LL,,GRN,V519618,IL,10300 S. Doty,(773) 568-8495,2771877
09/05/2015,KAWK,MC,CYL,RED,BG485,IL,701 N. Sacramento,(773) 265-7605,6826225
09/05/2015,LEXS,4D,,WHI,S489505,IL,10300 S. Doty,(773) 568-8495,2771872
09/05/2015,MERC,4D,,RED,E132085,IL,10300 S. Doty,(773) 568-8495,2771845
09/05/2015,MERC,LL,TK,BLK,E632196,IL,10300 S. Doty,(773) 568-8495,2771832
09/05/2015,MERZ,4D,,WHI,V525192,IL,701 N. Sacramento,(773) 265-7605,6826211
09/05/2015,MITS,LL,,SIL,S335317,IL,10300 S. Doty,(773) 568-8495,2771834
09/05/2015,NISS,4D,,GLD,334S545,IL,10300 S. Doty,(773) 568-8495,277188
09/05/2015,NISS,4D,,RED,E882369,IN,701 N. Sacramento,(773) 265-7605,6826201
09/05/2015,NISS,4D,,BLK,S894275,IL,701 N. Sacramento,(773) 265-7605,6826172
09/05/2015,NISS,4D,,BLK,L639208,IL,10300 S. Doty,(773) 568-8495,2771899
09/05/2015,NISS,4D,,GRN,E398871,IL,10300 S. Doty,(773) 568-8495,2771854
09/05/2015,NISS,LL,,GRY,DL1470G,IL,10300 S. Doty,(773) 568-8495,2771808
09/05/2015,OLDS,4D,,MAR,E278825,IL,701 N. Sacramento,(773) 265-7605,6826229
09/05/2015,OLDS,VN,TK,,S388145,IL,10300 S. Doty,(773) 568-8495,2771816
09/05/2015,PONT,4D,,SIL,R130549,IL,10300 S. Doty,(773) 568-8495,2771805
09/05/2015,PONT,4D,,WHI,E650452,IL,701 N. Sacramento,(773) 265-7605,6826193
09/05/2015,PONT,4D,,SIL,Z113951,IL,701 N. Sacramento,(773) 265-7605,6826196
09/05/2015,PONT,4D,,GRY,E8751724,IL,10300 S. Doty,(773) 568-8495,2771785
09/05/2015,PONT,4D,,SIL,V600073,IL,10300 S. Doty,(773) 568-8495,2771844
09/05/2015,PONT,4D,,GRY,V613374,IL,10300 S. Doty,(773) 568-8495,2771835
09/05/2015,PONT,4D,,BLK,Z271388,IL,701 N. Sacramento,(773) 265-7605,6826171
09/05/2015,TOYT,4D,,BLK,CONFRQ,IL,10300 S. Doty,(773) 568-8495,2771883
09/05/2015,TOYT,4D,,TAN,E880464,IL,701 N. Sacramento,(773) 265-7605,6826182
09/05/2015,TOYT,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6826197
09/05/2015,TOYT,4D,,WHI,318S874,IL,701 N. Sacramento,(773) 265-7605,6826174
09/04/2015,AUDI,4D,,GRN,V749929,IL,701 N. Sacramento,(773) 265-7605,6826117
09/04/2015,BUIC,4D,,WHI,E279582,IL,10300 S. Doty,(773) 568-8495,2771718
09/04/2015,BUIC,4D,,GRY,P649382,IL,10300 S. Doty,(773) 568-8495,2771787
09/04/2015,BUIC,4D,,SIL,257S618,IL,701 N. Sacramento,(773) 265-7605,6826102
09/04/2015,BUIC,4D,,TAN,S106163,IL,10300 S. Doty,(773) 568-8495,2771720
09/04/2015,BUIC,LL,,MAR,N932896,IL,701 N. Sacramento,(773) 265-7605,6826131
09/04/2015,CADI,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6826105
09/04/2015,CADI,4D,,BLU,S876687,IL,10300 S. Doty,(773) 785-9752,1715468
09/04/2015,CADI,4D,,GRY,S679434,IL,10300 S. Doty,(773) 568-8495,2771716
09/04/2015,CADI,4D,,TAN,N669748,IL,10300 S. Doty,(773) 568-8495,2771776
09/04/2015,CADI,4D,,BLU,V754917,IL,701 N. Sacramento,(773) 265-7605,6826143
09/04/2015,CADI,4D,,WHI,V602081,IL,10300 S. Doty,(773) 568-8495,2771777
09/04/2015,CHEV,2D,,GLD,S211339,IL,10300 S. Doty,(773) 568-8495,2771688
09/04/2015,CHEV,2D,,SIL,BME7598,AZ,10300 S. Doty,(773) 568-8495,2771697
09/04/2015,CHEV,4D,,RED,E812719,IL,10300 S. Doty,(773) 568-8495,2771783
09/04/2015,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6826147
09/04/2015,CHEV,4D,,BLK,V606533,IL,10300 S. Doty,(773) 568-8495,2771744
09/04/2015,CHEV,4D,,GRY,Y729586,IL,701 N. Sacramento,(773) 265-7605,6826153
09/04/2015,CHEV,4D,,GRY,ED5962,IL,10300 S. Doty,(773) 568-8495,2771773
09/04/2015,CHEV,4D,,BLK,CJB4773,MI,400 E. Lower Wacker,(312) 744-7550,933780
09/04/2015,CHEV,4D,,SIL,E699409,IL,10300 S. Doty,(773) 568-8495,2771682
09/04/2015,CHEV,4D,,GRN,S490829,IL,10300 S. Doty,(773) 568-8495,2771784
09/04/2015,CHEV,4D,,BRO,E528360,IL,701 N. Sacramento,(773) 265-7605,6826122
09/04/2015,CHEV,4D,,BLK,S105735,IL,10300 S. Doty,(773) 568-8495,2771752
09/04/2015,CHEV,LL,,GRN,R823775,IL,701 N. Sacramento,(773) 265-7605,6826146
09/04/2015,CHEV,VN,,GRN,V330250,IL,701 N. Sacramento,(773) 265-7605,6826118
09/04/2015,CHEV,VN,,DBL,S125877,IL,701 N. Sacramento,(773) 265-7605,6826112
09/04/2015,CHEV,VN,,SIL,E469121,IL,10300 S. Doty,(773) 568-8495,2771764
09/04/2015,CHEV,VN,,SIL,N659920,IL,10300 S. Doty,(773) 568-8495,2771758
09/04/2015,CHRY,4D,,WHI,V313467,IL,10300 S. Doty,(773) 568-8495,2771756
09/04/2015,CHRY,4D,,GRY,S153851,IL,10300 S. Doty,(773) 568-8495,2771789
09/04/2015,CHRY,VN,,BLU,L602633,IL,701 N. Sacramento,(773) 265-7605,6826156
09/04/2015,DODG,2D,,RED,303S111,IL,10300 S. Doty,(773) 568-8495,2771680
09/04/2015,DODG,4D,,TAN,E702122,IL,10300 S. Doty,(773) 568-8495,2771779
09/04/2015,DODG,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6826159
09/04/2015,DODG,4D,,GRN,S722884,IL,10300 S. Doty,(773) 568-8495,2771748
09/04/2015,DODG,4D,,BLK,319S688,IL,10300 S. Doty,(773) 568-8495,2771735
09/04/2015,DODG,VN,TK,WHI,S381599,IL,10300 S. Doty,(773) 568-8495,2771689
09/04/2015,DODG,VN,,RED,Y719839,IL,10300 S. Doty,(773) 568-8495,2771747
09/04/2015,DODG,VN,,BLU,,,701 N. Sacramento,(773) 265-7605,6826097
09/04/2015,DODG,VN,,RED,S905640,IL,10300 S. Doty,(773) 568-8495,2771727
09/04/2015,FORD,4D,,GRY,,,701 N. Sacramento,(773) 265-7605,6826135
09/04/2015,FORD,4D,,WHI,X193077,IL,701 N. Sacramento,(773) 265-7605,6826126
09/04/2015,FORD,LL,,TAN,5889105,IL,10300 S. Doty,(773) 568-8495,2771677
09/04/2015,FORD,VN,TK,BLU,371S486,IL,10300 S. Doty,(773) 568-8495,2771780
09/04/2015,GMC,LL,,GRY,,,701 N. Sacramento,(773) 265-7605,6826139
09/04/2015,GMC,LL,,GLD,E393794,IL,10300 S. Doty,(773) 568-8495,2771729
09/04/2015,GMC,VN,,GRN,V510754,IL,10300 S. Doty,(773) 568-8495,2771763
09/04/2015,HOND,4D,,WHI,S128943,IL,701 N. Sacramento,(773) 265-7605,6826137
09/04/2015,HOND,4D,,GRN,E993265,IL,701 N. Sacramento,(773) 265-7605,6826140
09/04/2015,HOND,VN,,GRN,S883692,IL,10300 S. Doty,(773) 785-9752,1715469
09/04/2015,ISU,LL,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6826152
09/04/2015,KAWK,MC,,RED,DP7089,IL,10300 S. Doty,(773) 568-8495,2771745
09/04/2015,LINC,4D,,GRY,E350498,IL,701 N. Sacramento,(773) 265-7605,6826148
09/04/2015,LINC,4D,,GRN,V521021,IL,10300 S. Doty,(773) 568-8495,2771754
09/04/2015,LINC,4D,,WHI,E399117,IL,10300 S. Doty,(773) 568-8495,2771761
09/04/2015,MAZD,4D,,SIL,E147029,IL,10300 S. Doty,(773) 568-8495,2771685
09/04/2015,MERZ,4D,,BLK,N916631,IL,10300 S. Doty,(773) 568-8495,2771765
09/04/2015,NISS,4D,,GRY,V742343,IL,701 N. Sacramento,(773) 265-7605,6826130
09/04/2015,NISS,4D,,GRY,BHD6761,NC,10300 S. Doty,(773) 568-8495,2771701
09/04/2015,NISS,4D,,GRY,V775294,IL,400 E. Lower Wacker,(312) 744-7550,933774
09/04/2015,NISS,4D,,GRY,L294565,IL,10300 S. Doty,(773) 568-8495,2771768
09/04/2015,NISS,LL,,TAN,V769571,IL,10300 S. Doty,(773) 568-8495,2771707
09/04/2015,NISS,LL,,SIL,E263792,IL,10300 S. Doty,(773) 568-8495,2771733
09/04/2015,OLDS,4D,,RED,664JDV,MN,10300 S. Doty,(773) 568-8495,2771679
09/04/2015,OLDS,VN,,TAN,R474366,IL,10300 S. Doty,(773) 568-8495,2771709
09/04/2015,PONT,2D,,SIL,N677065,IL,10300 S. Doty,(773) 568-8495,2771730
09/04/2015,PONT,4D,,WHI,V132952,IL,10300 S. Doty,(773) 568-8495,2771741
09/04/2015,PONT,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2771712
09/04/2015,PONT,4D,,PLE,E800309,IL,10300 S. Doty,(773) 568-8495,2771767
09/04/2015,PONT,4D,,TAN,N643257,IL,701 N. Sacramento,(773) 265-1846,1715467
09/04/2015,PONT,4D,,BLU,,IL,10300 S. Doty,(773) 785-9752,1715470
09/04/2015,PONT,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2771693
09/04/2015,TOYT,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6826150
09/04/2015,TOYT,4D,,BLU,E362495,IL,10300 S. Doty,(773) 568-8495,2771791
09/04/2015,TOYT,4D,,GRN,V172036,IL,10300 S. Doty,(773) 568-8495,2771698
09/04/2015,VOLK,4D,,GRY,E278334,IL,701 N. Sacramento,(773) 265-7605,6826125
09/04/2015,YUKO,MC,,SIL,,IL,10300 S. Doty,(773) 568-8495,2771790
09/04/2015,ZCZY,MB,,RED,C51885,IL,701 N. Sacramento,(773) 265-7605,6826104
09/04/2015,,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2771774
09/04/2015,,MB,,WHI,Y760686,IL,701 N. Sacramento,(773) 265-7605,6826158
09/04/2015,,,,,,IL,701 N. Sacramento,(773) 265-7605,6826149
09/03/2015,BUIC,4D,,BLK,Y755031,IL,701 N. Sacramento,(773) 265-7605,6826067
09/03/2015,BUIC,4D,,SIL,V646932,IL,701 N. Sacramento,(773) 265-7605,6826055
09/03/2015,BUIC,4D,,GLD,E149217,IL,10300 S. Doty,(773) 568-8495,2771631
09/03/2015,BUIC,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6826082
09/03/2015,BUIC,4D,,WHI,V128391,IL,10300 S. Doty,(773) 568-8495,2771579
09/03/2015,CADI,4D,,SIL,S869797,IL,701 N. Sacramento,(773) 265-7605,6826091
09/03/2015,CHEV,2D,,RED,E492259,IL,701 N. Sacramento,(773) 265-7605,6826062
09/03/2015,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2771622
09/03/2015,CHEV,4D,,GRY,L681959,IL,10300 S. Doty,(773) 568-8495,2771638
09/03/2015,CHEV,4D,,BLK,V843870,IL,10300 S. Doty,(773) 568-8495,2771616
09/03/2015,CHEV,4D,,RED,803LJT,TN,10300 S. Doty,(773) 785-9752,1715465
09/03/2015,CHEV,4D,,GRN,S870434,IL,10300 S. Doty,(773) 568-8495,2771662
09/03/2015,CHEV,4D,,GRN,E392565,IL,10300 S. Doty,(773) 568-8495,2771629
09/03/2015,CHEV,DE,,RED,L924637,IL,10300 S. Doty,(773) 568-8495,2771559
09/03/2015,CHEV,PK,,TAN,58831XB,IL,10300 S. Doty,(773) 568-8495,2771560
09/03/2015,CHEV,PK,,BLU,1587153-,IL,701 N. Sacramento,(773) 265-7605,6826060
09/03/2015,CHRY,4D,,TAN,E351942,IL,10300 S. Doty,(773) 568-8495,2771639
09/03/2015,CHRY,4D,,GRY,138S669,IL,10300 S. Doty,(773) 568-8495,2771605
09/03/2015,CHRY,4D,,BLU,N210079,IL,701 N. Sacramento,(773) 265-7605,BOOT
09/03/2015,CHRY,VN,,BLK,R862328,IL,10300 S. Doty,(773) 568-8495,2771627
09/03/2015,DODG,4D,,BLK,E760807,IL,701 N. Sacramento,(773) 265-7605,6826070
09/03/2015,DODG,4D,,BLU,542XAP,WI,10300 S. Doty,(773) 568-8495,2771612
09/03/2015,DODG,LL,,RED,S110143,IL,10300 S. Doty,(773) 568-8495,1578
09/03/2015,DODG,VN,,BLU,R4185214,IL,10300 S. Doty,(773) 568-8495,2771637
09/03/2015,FORD,4D,,RED,R2082436,IL,10300 S. Doty,(773) 785-9752,1715464
09/03/2015,FORD,4D,,BLK,E171505,IL,10300 S. Doty,(773) 568-8495,2771586
09/03/2015,FORD,4D,,BLK,V533345,IL,701 N. Sacramento,(773) 265-7605,6826071
09/03/2015,FORD,4D,,BLK,V139487,IL,10300 S. Doty,(773) 568-8495,2771626
09/03/2015,FORD,4D,,BLU,E361514,IL,701 N. Sacramento,(773) 265-7605,6826054
09/03/2015,FORD,4D,,TAN,V435703,IL,701 N. Sacramento,(773) 265-7605,6826068
09/03/2015,FORD,LL,TK,BLK,K212963,IL,701 N. Sacramento,(773) 265-7605,6826057
09/03/2015,FORD,LL,,BLK,V600948,IL,701 N. Sacramento,(773) 265-7605,6826065
09/03/2015,FORD,LL,,GRN,711CGB,IN,10300 S. Doty,(773) 785-9752,1715466
09/03/2015,FORD,SW,,MAR,E359448,IL,701 N. Sacramento,(773) 265-7605,6826050
09/03/2015,GMC,LL,,BLK,XJB243,LA,701 N. Sacramento,(773) 265-7605,6826088
